DATE,BOA_CLOSE,CITY_CLOSE,WELLS_CLOSE,JPM_CLOSE,GDP_VALUE,UNEMPLO_RATE,INFLA_RATE,CC_VALUE,CPI_VALUE,GOLD_CLOSE,YIELD_VALUE
21-02-2011,14.3225,47.45,31.695,46.5075,15405.03257,9.025,1.851126027,70.2,221.7225,1405.95,3.71595
22-02-2011,14.18,46.9,31.38,46.01,15407.36991,9.021428571,1.855243836,70.45714286,221.7478571,1397.55,3.7175
23-02-2011,14.17,47,31.5,45.96,15409.70726,9.017857143,1.859361644,70.71428571,221.7732143,1409.95,3.71905
24-02-2011,13.97,46.9,31.44,45.91,15412.0446,9.014285714,1.863479452,70.97142857,221.7985714,1399.75,3.7206
25-02-2011,14.2,47,32.4,46.68,15414.38194,9.010714286,1.86759726,71.22857143,221.8239286,1408.71,3.72215
26-02-2011,14.23,46.93333333,32.35333333,46.68333333,15416.71929,9.007142857,1.871715068,71.48571429,221.8492857,1409.573333,3.7237
27-02-2011,14.26,46.86666667,32.30666667,46.68666667,15419.05663,9.003571429,1.875832877,71.74285714,221.8746429,1410.436667,3.72525
28-02-2011,14.29,46.8,32.26,46.69,15421.39398,9,1.879950685,72,221.9,1411.3,3.7268
01-03-2011,13.93,45.7,31.65,45.6,15423.73132,9,1.884068493,71.73548387,221.9370968,1433.5,3.727787097
02-03-2011,13.83,46,31.55,45.21,15426.06867,9,1.888186301,71.47096774,221.9741935,1434.55,3.728774194
03-03-2011,14.27,46.8,32.41,46.08,15428.40601,9,1.89230411,71.20645161,222.0112903,1416,3.72976129
04-03-2011,14.12,45.4,31.91,45.52,15430.74336,9,1.896421918,70.94193548,222.0483871,1428.79,3.730748387
05-03-2011,14.09,45.33333333,31.84666667,45.41,15433.0807,9,1.900539726,70.67741935,222.0854839,1430.043333,3.731735484
06-03-2011,14.06,45.26666667,31.78333333,45.3,15435.41804,9,1.904657534,70.41290323,222.1225806,1431.296667,3.732722581
07-03-2011,14.03,45.2,31.72,45.19,15437.75539,9,1.908775342,70.1483871,222.1596774,1432.55,3.733709677
08-03-2011,14.69,46.4,32.51,46.4,15440.09273,9,1.912893151,69.88387097,222.1967742,1428.39,3.734696774
09-03-2011,14.59,46.5,32.8,46.56,15442.43008,9,1.917010959,69.61935484,222.233871,1429.1,3.735683871
10-03-2011,14.26,45.4,32.06,45.53,15444.76742,9,1.921128767,69.35483871,222.2709677,1413.05,3.736670968
11-03-2011,14.38,45.7,32.38,45.74,15447.10477,9,1.925246575,69.09032258,222.3080645,1417,3.737658065
12-03-2011,14.33,45.6,32.28666667,45.59333333,15449.44211,9,1.929364384,68.82580645,222.3451613,1420.216667,3.738645161
13-03-2011,14.28,45.5,32.19333333,45.44666667,15451.77946,9,1.933482192,68.56129032,222.3822581,1423.433333,3.739632258
14-03-2011,14.23,45.4,32.1,45.3,15454.1168,9,1.9376,68.29677419,222.4193548,1426.65,3.740619355
15-03-2011,13.96,44.4,32.27,44.61,15456.45414,9,1.941717808,68.03225806,222.4564516,1393.95,3.741606452
16-03-2011,13.69,43.9,31.23,43.81,15458.79149,9,1.945835616,67.76774194,222.4935484,1399.3,3.742593548
17-03-2011,13.98,44.5,31.36,44.56,15461.12883,9,1.949953425,67.50322581,222.5306452,1402.4,3.743580645
18-03-2011,14.04,45,31.83,45.74,15463.46618,9,1.954071233,67.23870968,222.5677419,1417.55,3.744567742
19-03-2011,14.04333333,44.775,31.84666667,45.70333333,15465.80352,9,1.958189041,66.97419355,222.6048387,1420.05,3.745554839
20-03-2011,14.04666667,44.55,31.86333333,45.66666667,15468.14087,9,1.962306849,66.70967742,222.6419355,1422.55,3.746541935
21-03-2011,14.05,44.325,31.88,45.63,15470.47821,9,1.966424658,66.44516129,222.6790323,1425.05,3.747529032
22-03-2011,13.88,44.2,31.51,45.47,15472.81556,9,1.970542466,66.18064516,222.716129,1428.09,3.748516129
23-03-2011,13.65,44,31.45,45.6,15475.1529,9,1.974660274,65.91612903,222.7532258,1436.2,3.749503226
24-03-2011,13.48,44.3,31.54,45.73,15477.49024,9,1.978778082,65.6516129,222.7903226,1429.1,3.750490323
25-03-2011,13.34,44.6,31.94,45.86,15479.82759,9,1.98289589,65.38709677,222.8274194,1428.65,3.751477419
26-03-2011,13.35,44.5,31.83,45.89333333,15482.16493,9,1.987013699,65.12258065,222.8645161,1425.316667,3.752464516
27-03-2011,13.36,44.4,31.72,45.92666667,15484.50228,9,1.991131507,64.85806452,222.9016129,1421.983333,3.753451613
28-03-2011,13.37,44.3,31.61,45.96,15486.83962,9,1.995249315,64.59354839,222.9387097,1418.65,3.75443871
29-03-2011,13.35,44.5,31.59,46.02,15489.17697,9,1.999367123,64.32903226,222.9758065,1416.8,3.755425806
30-03-2011,13.45,44.5,31.91,46.45,15491.51431,9,2.003484932,64.06451613,223.0129032,1423.38,3.756412903
31-03-2011,13.33,44.2,31.71,46.1,15493.85166,9,2.00760274,63.8,223.05,1430,3.7574
01-04-2011,13.37,44.5,32.06,46.35,15496.189,9.003333333,2.011720548,63.87333333,223.0846667,1427.88,3.75042
02-04-2011,13.39333333,44.43333333,31.97333333,46.34666667,15497.24022,9.006666667,2.015838356,63.94666667,223.1193333,1430.77,3.74344
03-04-2011,13.41666667,44.36666667,31.88666667,46.34333333,15498.29144,9.01,2.019956164,64.02,223.154,1433.66,3.73646
04-04-2011,13.44,44.3,31.8,46.34,15499.34266,9.013333333,2.024073973,64.09333333,223.1886667,1436.55,3.72948
05-04-2011,13.47,44.7,31.99,46.58,15500.39388,9.016666667,2.028191781,64.16666667,223.2233333,1450.6,3.7225
06-04-2011,13.72,45.9,32.4,47.64,15501.4451,9.02,2.032309589,64.24,223.258,1457,3.71552
07-04-2011,13.61,45.8,32.17,47.4,15502.49632,9.023333333,2.036427397,64.31333333,223.2926667,1456.5,3.70854
08-04-2011,13.48,45.6,31.62,46.84,15503.54754,9.026666667,2.040545205,64.38666667,223.3273333,1473.1,3.70156
09-04-2011,13.48333333,45.5,31.54666667,46.84666667,15504.59876,9.03,2.044663014,64.46,223.362,1469.733333,3.69458
10-04-2011,13.48666667,45.4,31.47333333,46.85333333,15505.64998,9.033333333,2.048780822,64.53333333,223.3966667,1466.366667,3.6876
11-04-2011,13.49,45.3,31.4,46.86,15506.7012,9.036666667,2.05289863,64.60666667,223.4313333,1463,3.68062
12-04-2011,13.47,45.5,31.4,46.64,15507.75242,9.04,2.057016438,64.68,223.466,1453.2,3.67364
13-04-2011,13.27,45,30.68,46.25,15508.80364,9.043333333,2.061134247,64.75333333,223.5006667,1457.35,3.66666
14-04-2011,13.13,44.3,30.15,44.97,15509.85486,9.046666667,2.065252055,64.82666667,223.5353333,1472.9,3.65968
15-04-2011,12.82,44.2,29.89,44.89,15510.90608,9.05,2.069369863,64.9,223.57,1484.5,3.6527
16-04-2011,12.68666667,44.2,29.76666667,44.58,15511.9573,9.053333333,2.073487671,64.97333333,223.6046667,1488.026667,3.64572
17-04-2011,12.55333333,44.2,29.64333333,44.27,15513.00852,9.056666667,2.077605479,65.04666667,223.6393333,1491.553333,3.63874
18-04-2011,12.42,44.2,29.52,43.96,15514.05974,9.06,2.081723288,65.12,223.674,1495.08,3.63176
19-04-2011,12.34,45.3,30.07,44.650101,15515.11096,9.063333333,2.085841096,65.19333333,223.7086667,1493.1,3.62478
20-04-2011,12.27,45.7,28.83,44.56,15516.16218,9.066666667,2.089958904,65.26666667,223.7433333,1500.35,3.6178
21-04-2011,12.31,45.5,28.54,44.68,15517.2134,9.07,2.094076712,65.34,223.778,1502.35,3.61082
22-04-2011,12.3425,45.425,28.545,44.6625,15518.26462,9.073333333,2.098194521,65.41333333,223.8126667,1507.68,3.60384
23-04-2011,12.375,45.35,28.55,44.645,15519.31584,9.076666667,2.102312329,65.48666667,223.8473333,1506.87,3.59686
24-04-2011,12.4075,45.275,28.555,44.6275,15520.36705,9.08,2.106430137,65.56,223.882,1506.06,3.58988
25-04-2011,12.44,45.2,28.56,44.61,15521.41827,9.083333333,2.110547945,65.63333333,223.9166667,1505.25,3.5829
26-04-2011,12.23,45.1,28.87,45.12,15522.46949,9.086666667,2.114665753,65.70666667,223.9513333,1507,3.57592
27-04-2011,12.33,45.1,29.27,45.5,15523.52071,9.09,2.118783562,65.78,223.986,1526.4,3.56894
28-04-2011,12.42,45.9,29.27,45.85,15524.57193,9.093333333,2.12290137,65.85333333,224.0206667,1534.95,3.56196
29-04-2011,12.28,45.9,29.11,45.63,15525.62315,9.096666667,2.127019178,65.92666667,224.0553333,1563.6,3.55498
30-04-2011,12.3,45.56666667,29.11666667,45.48,15526.67437,9.1,2.131136986,66,224.09,1557.233333,3.548
01-05-2011,12.32,45.23333333,29.12333333,45.33,15527.72559,9.096774194,2.135254795,65.86129032,224.1132258,1550.866667,3.541
02-05-2011,12.34,44.9,29.13,45.18,15528.77681,9.093548387,2.139372603,65.72258065,224.1364516,1544.5,3.534
03-05-2011,12.6,45.2,29.51,45.92,15529.82803,9.090322581,2.143490411,65.58387097,224.1596774,1535.88,3.527
04-05-2011,12.49,45.15,28.78,45.5,15530.87925,9.087096774,2.147608219,65.44516129,224.1829032,1515.45,3.52
05-05-2011,12.3,44.8,28.13,45.17,15531.93047,9.083870968,2.151726027,65.30645161,224.206129,1471.65,3.513
06-05-2011,12.31,45.2,28.25,45.04,15532.98169,9.080645161,2.155843836,65.16774194,224.2293548,1494.75,3.506
07-05-2011,12.26666667,44.85333333,28.23666667,45.01333333,15534.03291,9.077419355,2.159961644,65.02903226,224.2525806,1500.646667,3.499
08-05-2011,12.22333333,44.50666667,28.22333333,44.98666667,15535.08413,9.074193548,2.164079452,64.89032258,224.2758065,1506.543333,3.492
09-05-2011,12.18,44.16,28.21,44.96,15536.13535,9.070967742,2.16819726,64.7516129,224.2990323,1512.44,3.485
10-05-2011,12.28,44.2,28.53,45.16,15537.18657,9.067741935,2.172315068,64.61290323,224.3222581,1515.24,3.478
11-05-2011,12.25,42.92,28.16,44.23,15538.23779,9.064516129,2.176432877,64.47419355,224.3454839,1499.75,3.471
12-05-2011,12.2,42.42,28.23,44.09,15539.28901,9.061290323,2.180550685,64.33548387,224.3687097,1502.35,3.464
13-05-2011,11.93,41.53,27.93,43.15,15540.34023,9.058064516,2.184668493,64.19677419,224.3919355,1494.03,3.457
14-05-2011,11.90666667,41.41666667,27.90666667,43.06,15541.39145,9.05483871,2.188786301,64.05806452,224.4151613,1492.42,3.45
15-05-2011,11.88333333,41.30333333,27.88333333,42.97,15542.44267,9.051612903,2.19290411,63.91935484,224.4383871,1490.81,3.443
16-05-2011,11.86,41.19,27.86,42.88,15543.49389,9.048387097,2.197021918,63.78064516,224.4616129,1489.2,3.436
17-05-2011,11.9,41.54,28.75,43.81,15544.54511,9.04516129,2.201139726,63.64193548,224.4848387,1484.85,3.429
18-05-2011,11.79,41.24,28.92,44.08,15545.59633,9.041935484,2.205257534,63.50322581,224.5080645,1495,3.422
19-05-2011,11.69,41.38,28.61,44,15546.64755,9.038709677,2.209375342,63.36451613,224.5312903,1491.6,3.415
20-05-2011,11.58,41.02,28,43.13,15547.69877,9.035483871,2.213493151,63.22580645,224.5545161,1511.55,3.408
21-05-2011,11.52666667,40.73333333,27.84333333,42.93666667,15548.74999,9.032258065,2.217610959,63.08709677,224.5777419,1513.266667,3.401
22-05-2011,11.47333333,40.44666667,27.68666667,42.74333333,15549.80121,9.029032258,2.221728767,62.9483871,224.6009677,1514.983333,3.394
23-05-2011,11.42,40.16,27.53,42.55,15550.85243,9.025806452,2.225846575,62.80967742,224.6241935,1516.7,3.387
24-05-2011,11.46,40.51,27.63,42.34,15551.90365,9.022580645,2.229964384,62.67096774,224.6474194,1524.4,3.38
25-05-2011,11.38,40.33,27.56,42.27,15552.95487,9.019354839,2.234082192,62.53225806,224.6706452,1523.95,3.373
26-05-2011,11.46,40.22,27.7,42.45,15554.00609,9.016129032,2.2382,62.39354839,224.693871,1517.99,3.366
27-05-2011,11.69,40.97,28.14,42.79,15555.05731,9.012903226,2.242317808,62.25483871,224.7170968,1534.65,3.359
28-05-2011,11.705,41.015,28.1975,42.9025,15556.10853,9.009677419,2.246435616,62.11612903,224.7403226,1535.75,3.352
29-05-2011,11.72,41.06,28.255,43.015,15557.15975,9.006451613,2.250553425,61.97741935,224.7635484,1536.85,3.345
30-05-2011,11.735,41.105,28.3125,43.1275,15558.21097,9.003225806,2.254671233,61.83870968,224.7867742,1537.95,3.338
31-05-2011,11.75,41.15,28.37,43.24,15559.26219,9,2.258789041,61.7,224.81,1533.35,3.331
01-06-2011,11.24,39.65,26.94,41.76,15560.31341,9.003333333,2.262906849,61.56333333,224.81,1540.2,3.335376667
02-06-2011,11.29,40.01,27.16,41.61,15561.36463,9.006666667,2.267024658,61.42666667,224.81,1531.9,3.339753333
03-06-2011,11.28,39.85,26.86,41.57,15562.41585,9.01,2.271142466,61.29,224.81,1540.5,3.34413
04-06-2011,11.13,39.25666667,26.66,41.22333333,15563.46707,9.013333333,2.275260274,61.15333333,224.81,1541,3.348506667
05-06-2011,10.98,38.66333333,26.46,40.87666667,15564.51829,9.016666667,2.279378082,61.01666667,224.81,1541.5,3.352883333
06-06-2011,10.83,38.07,26.26,40.53,15565.56951,9.02,2.28349589,60.88,224.81,1542,3.35726
07-06-2011,10.65,37.58,25.77,40.72,15566.62073,9.023333333,2.287613699,60.74333333,224.81,1543.75,3.361636667
08-06-2011,10.54,36.81,25.36,40.39,15567.67195,9.026666667,2.291731507,60.60666667,224.81,1535.55,3.366013333
09-06-2011,10.65,37.77,26.22,40.98,15568.72316,9.03,2.295849315,60.47,224.81,1542.35,3.37039
10-06-2011,10.8,37.92,26.275,41.05,15569.77438,9.033333333,2.299967123,60.33333333,224.81,1529.9,3.374766667
11-06-2011,10.85666667,38.33666667,26.48333333,41.25666667,15570.8256,9.036666667,2.304084932,60.19666667,224.81,1524.843333,3.379143333
12-06-2011,10.91333333,38.75333333,26.69166667,41.46333333,15571.87682,9.04,2.30820274,60.06,224.81,1519.786667,3.38352
13-06-2011,10.97,39.17,26.9,41.67,15572.92804,9.043333333,2.312320548,59.92333333,224.81,1514.73,3.387896667
14-06-2011,10.8,38.78,27.02,41.605,15573.97926,9.046666667,2.316438356,59.78666667,224.81,1522.1,3.392273333
15-06-2011,10.5,38,26.55,40.68,15575.03048,9.05,2.320556164,59.65,224.81,1530.2,3.39665
16-06-2011,10.6,37.63,26.8,40.36,15576.0817,9.053333333,2.324673973,59.51333333,224.81,1528.35,3.401026667
17-06-2011,10.68,38.3,27.33,40.8,15577.13292,9.056666667,2.328791781,59.37666667,224.81,1539,3.405403333
18-06-2011,10.65333333,38.25333333,27.20333333,40.69333333,15578.18414,9.06,2.332909589,59.24,224.81,1539.316667,3.40978
19-06-2011,10.62666667,38.20666667,27.07666667,40.58666667,15579.23536,9.063333333,2.337027397,59.10333333,224.81,1539.633333,3.414156667
20-06-2011,10.6,38.16,26.95,40.48,15580.28658,9.066666667,2.341145205,58.96666667,224.81,1539.95,3.418533333
21-06-2011,10.83,39.31,27.46,40.91,15581.3378,9.07,2.345263014,58.83,224.81,1545.7,3.42291
22-06-2011,10.79,39.51,27.37,40.69,15582.38902,9.073333333,2.349380822,58.69333333,224.81,1545.8,3.427286667
23-06-2011,10.71,39.41,27.04,40.07,15583.44024,9.076666667,2.35349863,58.55666667,224.81,1518.85,3.431663333
24-06-2011,10.52,39.59,27.26,39.49,15584.49146,9.08,2.357616438,58.42,224.81,1500.15,3.43604
25-06-2011,10.63,39.72333333,27.32333333,39.62,15585.54268,9.083333333,2.361734247,58.28333333,224.81,1498.433333,3.440416667
26-06-2011,10.74,39.85666667,27.38666667,39.75,15586.5939,9.086666667,2.365852055,58.14666667,224.81,1496.716667,3.444793333
27-06-2011,10.85,39.99,27.45,39.88,15587.64512,9.09,2.369969863,58.01,224.81,1495,3.44917
28-06-2011,10.82,40.15,27.49,39.54,15588.69634,9.093333333,2.374087671,57.87333333,224.81,1500.5,3.453546667
29-06-2011,11.14,41.5,28.07,40.45,15589.74756,9.096666667,2.378205479,57.73666667,224.81,1511.55,3.457923333
30-06-2011,10.96,41.64,28.06,40.94,15590.79878,9.1,2.382323288,57.6,224.81,1499.6,3.4623
01-07-2011,11.09,42.88,28.67,41.58,15591.85,9.096774194,2.386441096,57.6516129,224.8290323,1484.5,3.450029032
02-07-2011,11.0675,42.8025,28.6075,41.4425,15594.07402,9.093548387,2.390558904,57.70322581,224.8480645,1488.18,3.437758065
03-07-2011,11.045,42.725,28.545,41.305,15596.29804,9.090322581,2.394676712,57.75483871,224.8670968,1491.86,3.425487097
04-07-2011,11.0225,42.6475,28.4825,41.1675,15598.52207,9.087096774,2.398794521,57.80645161,224.886129,1495.54,3.413216129
05-07-2011,11,42.57,28.42,41.03,15600.74609,9.083870968,2.402912329,57.85806452,224.9051613,1515.7,3.400945161
06-07-2011,10.74,42.01,28.12,40.56,15602.97011,9.080645161,2.407030137,57.90967742,224.9241935,1527.5,3.388674194
07-07-2011,10.92,42.63,28.66,41.32,15605.19413,9.077419355,2.411147945,57.96129032,224.9432258,1530.55,3.376403226
08-07-2011,10.7,42.03,28.3,40.74,15607.41815,9.074193548,2.415265753,58.01290323,224.9622581,1542.25,3.364132258
09-07-2011,10.58333333,41.28333333,28.06333333,40.30333333,15609.64217,9.070967742,2.419383562,58.06451613,224.9812903,1546.033333,3.35186129
10-07-2011,10.46666667,40.53666667,27.82666667,39.86666667,15611.8662,9.067741935,2.42350137,58.11612903,225.0003226,1549.816667,3.339590323
11-07-2011,10.35,39.79,27.59,39.43,15614.09022,9.064516129,2.427619178,58.16774194,225.0193548,1553.6,3.327319355
12-07-2011,10.21,39.07,27.39,39.39,15616.31424,9.061290323,2.431736986,58.21935484,225.0383871,1565.2,3.315048387
13-07-2011,10.2,39.47,27.53,39.62,15618.53826,9.058064516,2.435854795,58.27096774,225.0574194,1581.75,3.302777419
14-07-2011,10.07,39.02,27.28,40.35,15620.76228,9.05483871,2.439972603,58.32258065,225.0764516,1586.75,3.290506452
15-07-2011,10,38.38,27.18,39.98,15622.9863,9.051612903,2.444090411,58.37419355,225.0954839,1592.1,3.278235484
16-07-2011,9.906666667,38.16666667,27.08,39.93,15625.21033,9.048387097,2.448208219,58.42580645,225.1145161,1595.866667,3.265964516
17-07-2011,9.813333333,37.95333333,26.98,39.88,15627.43435,9.04516129,2.452326027,58.47741935,225.1335484,1599.633333,3.253693548
18-07-2011,9.72,37.74,26.88,39.83,15629.65837,9.041935484,2.456443836,58.52903226,225.1525806,1603.4,3.241422581
19-07-2011,9.57,38.02,28.41,40.39,15631.88239,9.038709677,2.460561644,58.58064516,225.1716129,1587.85,3.229151613
20-07-2011,9.85,38.62,28.7,40.96,15634.10641,9.035483871,2.464679452,58.63225806,225.1906452,1600.1,3.216880645
21-07-2011,10.23,40.32,29.38,42.29,15636.33043,9.032258065,2.46879726,58.68387097,225.2096774,1587.9,3.204609677
22-07-2011,10.13,40.26,29.14,42.19,15638.55446,9.029032258,2.472915068,58.73548387,225.2287097,1597.25,3.19233871
23-07-2011,10.09,40.14333333,29.07666667,42.02333333,15640.77848,9.025806452,2.477032877,58.78709677,225.2477419,1602.85,3.180067742
24-07-2011,10.05,40.02666667,29.01333333,41.85666667,15643.0025,9.022580645,2.481150685,58.83870968,225.2667742,1608.45,3.167796774
25-07-2011,10.01,39.91,28.95,41.69,15645.22652,9.019354839,2.485268493,58.89032258,225.2858065,1614.05,3.155525806
26-07-2011,10,39.715,28.97,41.44,15647.45054,9.016129032,2.489386301,58.94193548,225.3048387,1618.8,3.143254839
27-07-2011,9.68,38.27,28.58,40.67,15649.67457,9.012903226,2.49350411,58.99354839,225.323871,1613,3.130983871
28-07-2011,9.79,38.18,28.3,40.68,15651.89859,9.009677419,2.497621918,59.04516129,225.3429032,1616.35,3.118712903
29-07-2011,9.71,38.34,27.94,40.45,15654.12261,9.006451613,2.501739726,59.09677419,225.3619355,1626.14,3.106441935
30-07-2011,9.743333333,38.38666667,27.93666667,40.44666667,15656.34663,9.003225806,2.505857534,59.1483871,225.3809677,1623.46,3.094170968
31-07-2011,9.776666667,38.43333333,27.93333333,40.44333333,15658.57065,9,2.509975342,59.2,225.4,1620.78,3.0819
01-08-2011,9.81,38.48,27.93,40.44,15660.79467,9,2.514093151,58.7483871,225.4229032,1618.1,3.063451613
02-08-2011,9.49,37.04,27.18,39.84,15663.0187,9,2.518210959,58.29677419,225.4458065,1659.25,3.045003226
03-08-2011,9.54,37.26,27.3,39.9,15665.24272,9,2.522328767,57.84516129,225.4687097,1660.7,3.026554839
04-08-2011,8.83,34.81,25.74,37.92,15667.46674,9,2.526446575,57.39354839,225.4916129,1647.9,3.008106452
05-08-2011,8.17,33.44,25.21,37.6,15669.69076,9,2.530564384,56.94193548,225.5145161,1664.5,2.989658065
06-08-2011,7.616666667,31.61,24.45,36.42,15671.91478,9,2.534682192,56.49032258,225.5374194,1681.95,2.971209677
07-08-2011,7.063333333,29.78,23.69,35.24,15674.1388,9,2.5388,56.03870968,225.5603226,1699.4,2.95276129
08-08-2011,6.51,27.95,22.93,34.06,15676.36283,9,2.542917808,55.58709677,225.5832258,1716.85,2.934312903
09-08-2011,7.6,31.82,24.78,36.4,15678.58685,9,2.547035616,55.13548387,225.606129,1743.4,2.915864516
10-08-2011,6.77,28.49,22.88,34.37,15680.81087,9,2.551153425,54.68387097,225.6290323,1794.5,2.897416129
11-08-2011,7.25,30.29,24.29,36.69,15683.03489,9,2.555271233,54.23225806,225.6519355,1765.9,2.878967742
12-08-2011,7.19,29.85,24.13,35.91,15685.25891,9,2.559389041,53.78064516,225.6748387,1745.99,2.860519355
13-08-2011,7.38,30.32333333,24.42666667,36.23333333,15687.48293,9,2.563506849,53.32903226,225.6977419,1752.326667,2.842070968
14-08-2011,7.57,30.79666667,24.72333333,36.55666667,15689.70696,9,2.567624658,52.87741935,225.7206452,1758.663333,2.823622581
15-08-2011,7.76,31.27,25.02,36.88,15691.93098,9,2.571742466,52.42580645,225.7435484,1765,2.805174194
16-08-2011,7.4,29.94,24.55,36.03,15694.155,9,2.575860274,51.97419355,225.7664516,1785,2.786725806
17-08-2011,7.46,29.85,24.88,36.57,15696.37902,9,2.579978082,51.52258065,225.7893548,1788.15,2.768277419
18-08-2011,7.01,27.98,23.72,35.19,15698.60304,9,2.58409589,51.07096774,225.8122581,1823.85,2.749829032
19-08-2011,6.97,26.77,23.36,34.35,15700.82707,9,2.588213699,50.61935484,225.8351613,1851.95,2.731380645
20-08-2011,6.786666667,26.53333333,23.20333333,34.03666667,15703.05109,9,2.592331507,50.16774194,225.8580645,1867,2.712932258
21-08-2011,6.603333333,26.29666667,23.04666667,33.72333333,15705.27511,9,2.596449315,49.71612903,225.8809677,1882.05,2.694483871
22-08-2011,6.42,26.06,22.89,33.41,15707.49913,9,2.600567123,49.26451613,225.903871,1897.1,2.676035484
23-08-2011,6.3,27.32,23.94,34.78,15709.72315,9,2.604684932,48.81290323,225.9267742,1829.65,2.657587097
24-08-2011,6.99,28.45,24.43,35.83,15711.94717,9,2.60880274,48.36129032,225.9496774,1750.55,2.63913871
25-08-2011,7.65,29.83,24.76,35.72,15714.1712,9,2.612920548,47.90967742,225.9725806,1770.59,2.620690323
26-08-2011,7.76,29.84,24.59,36.21,15716.39522,9,2.617038356,47.45806452,225.9954839,1828.05,2.602241935
27-08-2011,7.97,30.32333333,24.86666667,36.68666667,15718.61924,9,2.621156164,47.00645161,226.0183871,1814.4,2.583793548
28-08-2011,8.18,30.80666667,25.14333333,37.16333333,15720.84326,9,2.625273973,46.55483871,226.0412903,1800.75,2.565345161
29-08-2011,8.39,31.29,25.42,37.64,15723.06728,9,2.629391781,46.10322581,226.0641935,1787.1,2.546896774
30-08-2011,8.12,30.94,25.4,37.06,15725.2913,9,2.633509589,45.6516129,226.0870968,1834.44,2.528448387
31-08-2011,8.17,31.05,26.1,37.56,15727.51533,9,2.637627397,45.2,226.11,1823.3,2.51
01-09-2011,7.91,30,25.23,36.3,15729.73935,9,2.641745205,45.24,226.1263333,1824.55,2.498956667
02-09-2011,7.25,28.4,24.2,34.63,15731.96337,9,2.645863014,45.28,226.1426667,1883.7,2.487913333
03-09-2011,7.185,28.225,24.13,34.3325,15734.18739,9,2.649980822,45.32,226.159,1888.796667,2.47687
04-09-2011,7.12,28.05,24.06,34.035,15736.41141,9,2.65409863,45.36,226.1753333,1893.893333,2.465826667
05-09-2011,7.055,27.875,23.99,33.7375,15738.63543,9,2.658216438,45.4,226.1916667,1898.99,2.454783333
06-09-2011,6.99,27.7,23.92,33.44,15740.85946,9,2.662334247,45.44,226.208,1872.9,2.44374
07-09-2011,7.48,28.98,24.96,34.82,15743.08348,9,2.666452055,45.48,226.2243333,1816.46,2.432696667
08-09-2011,7.2,27.98,24.4,33.51,15745.3075,9,2.670569863,45.52,226.2406667,1868.26,2.421653333
09-09-2011,6.98,26.74,23.52,32.08,15747.53152,9,2.674687671,45.56,226.257,1857.31,2.41061
10-09-2011,7.003333333,26.81333333,23.71333333,32.19333333,15749.75554,9,2.678805479,45.6,226.2733333,1842.623333,2.399566667
11-09-2011,7.026666667,26.88666667,23.90666667,32.30666667,15751.97957,9,2.682923288,45.64,226.2896667,1827.936667,2.388523333
12-09-2011,7.05,26.96,24.1,32.42,15754.20359,9,2.687041096,45.68,226.306,1813.25,2.37748
13-09-2011,7,27.05,24.36,32.49,15756.42761,9,2.691158904,45.72,226.3223333,1833.3,2.366436667
14-09-2011,7.05,27.39,24.69,32.8,15758.65163,9,2.695276712,45.76,226.3386667,1819.2,2.355393333
15-09-2011,7.33,28.59,25.19,33.81,15760.87565,9,2.699394521,45.8,226.355,1788.64,2.34435
16-09-2011,7.23,28.99,24.95,33.43,15763.09967,9,2.703512329,45.84,226.3713333,1810.84,2.333306667
17-09-2011,7.15,28.56333333,24.74333333,33.11666667,15765.3237,9,2.707630137,45.88,226.3876667,1799.773333,2.322263333
18-09-2011,7.07,28.13666667,24.53666667,32.80333333,15767.54772,9,2.711747945,45.92,226.404,1788.706667,2.31122
19-09-2011,6.99,27.71,24.33,32.49,15769.77174,9,2.715865753,45.96,226.4203333,1777.64,2.300176667
20-09-2011,6.9,26.93,24.67,32.25,15771.99576,9,2.719983562,46,226.4366667,1803.25,2.289133333
21-09-2011,6.38,25.52,23.71,30.34,15774.21978,9,2.72410137,46.04,226.453,1781.29,2.27809
22-09-2011,6.06,23.96,23.17,29.27,15776.4438,9,2.728219178,46.08,226.4693333,1735.33,2.267046667
23-09-2011,6.31,24.98,23.69,29.59,15778.66783,9,2.732336986,46.12,226.4856667,1655.29,2.256003333
24-09-2011,6.406666667,25.56,24.05666667,30.27666667,15780.89185,9,2.736454795,46.16,226.502,1645.81,2.24496
25-09-2011,6.503333333,26.14,24.42333333,30.96333333,15783.11587,9,2.740572603,46.2,226.5183333,1636.33,2.233916667
26-09-2011,6.6,26.72,24.79,31.65,15785.33989,9,2.744690411,46.24,226.5346667,1626.85,2.222873333
27-09-2011,6.48,26.99,24.96,31.57,15787.56391,9,2.748808219,46.28,226.551,1649.45,2.21183
28-09-2011,6.16,25.92,24.45,30.47,15789.78793,9,2.752926027,46.32,226.5673333,1607.94,2.200786667
29-09-2011,6.35,26.9,24.99,31.39,15792.01196,9,2.757043836,46.36,226.5836667,1614.05,2.189743333
30-09-2011,6.12,25.615,24.12,30.12,15794.23598,9,2.761161644,46.4,226.6,1623.25,2.1787
01-10-2011,5.923333333,24.78,23.80666667,29.63,15796.46,8.993548387,2.765279452,46.22258065,226.6048387,1635.53,2.184958065
02-10-2011,5.726666667,23.945,23.49333333,29.14,15798.88715,8.987096774,2.76939726,46.04516129,226.6096774,1647.81,2.191216129
